22	29841090	29877585	2	2	0	1	0	31
22	29862976	29898070	1	1	0	0	1	17
22	30087092	30125458	2	2	0	0	1	12
22	30109184	30126330	2	4	0	0	1	18
22	30117740	30125458	2	2	0	0	1	12
22	30341687	30367462	2	2	0	1	0	16
22	30385049	30394474	1	1	0	0	1	17
22	30506059	30512920	1	1	0	0	1	22
22	30608621	30621714	2	2	0	0	1	21
22	30686008	30700196	2	2	0	0	1	27
22	30687929	30700196	2	2	0	0	1	27
22	30846235	30854396	2	2	0	0	1	17
22	31021462	31030585	2	2	0	0	1	25
22	31129163	31129772	2	2	0	0	1	28
22	31174839	31217170	1	1	0	0	1	25
22	31190479	31221676	1	1	0	0	1	25
22	31552890	31598838	1	3	0	0	1	16
22	31560894	31580734	1	1	0	0	1	13
22	31644399	31690075	2	2	0	0	1	21
22	31651195	31687266	2	2	0	1	0	26
22	32526598	32563751	2	2	0	0	1	29
22	32966777	32972706	1	1	0	0	1	12
22	32966791	32989562	2	2	0	0	1	26
22	33069968	33106638	1	3	0	0	1	30
22	33100915	33102565	2	2	0	1	0	16
22	33371770	33386888	1	1	0	0	1	24
22	33417002	33463767	1	1	0	0	1	26
22	33585944	33594851	2	2	0	1	0	26
22	33623905	33630073	2	4	0	0	1	21
22	33949008	33985416	1	1	0	0	1	27
22	35366972	35385936	1	1	0	0	1	19
22	35382850	35396315	1	1	0	0	1	20
22	35382850	35409156	1	1	0	0	1	20
22	35384333	35428270	2	2	0	0	1	22
22	35428164	35445652	1	1	0	0	1	26
22	35465881	35481838	1	1	0	0	1	18
22	35646397	35674010	1	1	0	0	1	22
22	35707031	35724705	1	1	0	0	1	22
22	35720841	35724705	1	1	0	0	1	22
22	35722398	35724705	1	1	0	0	1	22
22	35804020	35821341	2	2	0	0	1	24
22	36079778	36080882	1	1	0	0	1	20
22	36093232	36094738	2	4	0	0	1	15
22	36093258	36111037	2	4	0	0	1	22
22	36108071	36118505	1	1	0	1	0	24
22	36358153	36402685	2	4	0	0	1	29
22	36392266	36413816	1	1	0	0	1	31
22	36402712	36416656	2	2	0	0	1	17
22	36416147	36416487	2	2	0	0	1	12
22	36416355	36416656	2	2	0	0	1	17
22	37647771	37662036	1	1	0	0	1	24
22	37703139	37720152	1	1	0	0	1	26
22	37768737	37791684	1	1	0	1	0	24
22	37789846	37801331	2	4	0	0	1	13
22	37840344	37882787	1	1	0	0	1	21
22	37868561	37912768	2	2	0	0	1	20
22	37937616	37979289	1	1	0	0	1	18
22	37978969	37979289	1	1	0	0	1	18
22	38149712	38158967	1	1	0	0	1	22
22	38167151	38174320	2	2	0	0	1	16
22	38184526	38209743	1	1	0	0	1	17
22	38275333	38324501	1	1	0	0	1	14
22	38322395	38329834	1	1	0	0	1	19
22	38551028	38593289	1	1	0	0	1	12
22	38553126	38577736	1	1	0	1	0	20
22	38575107	38580860	2	2	0	0	1	18
22	38609024	38615253	2	2	0	0	1	26
22	38905834	38909057	2	2	0	0	1	21
22	38905834	38942601	2	2	0	0	1	21
22	38939774	38942601	2	2	0	0	1	21
22	38978859	39003063	1	1	0	0	1	27
22	39010258	39049818	1	1	0	0	1	19
22	39163396	39208937	1	1	0	0	1	29
22	39300921	39307613	2	2	0	1	0	25
22	39387957	39394716	1	1	0	0	1	13
22	39539430	39572851	1	1	0	0	1	31
22	39549065	39572851	1	1	0	0	1	31
22	40054121	40073972	1	1	0	1	0	27
22	40908073	40913296	1	1	0	0	1	31
22	40919295	41013206	2	2	0	0	2	22
22	40957133	40974806	1	1	0	0	1	22
22	40980514	41023694	2	2	0	1	0	17
22	41007605	41027324	2	2	0	0	1	27
22	41007605	41042172	2	2	0	0	1	30
22	41007605	41047483	2	2	0	0	1	27
22	41037991	41066206	2	2	0	0	1	24
22	41247249	41258846	1	1	0	0	1	20
22	41254742	41291667	1	1	0	0	1	22
22	41323929	41336521	1	3	0	0	1	19
22	41392449	41437724	1	1	0	0	1	26
22	41401475	41437724	1	1	0	0	1	26
22	41540560	41585552	2	4	0	0	1	16
22	41588133	41591232	2	2	0	0	1	12
22	41625088	41645082	2	2	0	0	1	25
22	41625093	41656307	1	1	0	0	1	20
22	41633002	41665808	2	2	0	1	0	26
22	41712471	41733016	1	1	0	0	1	29
22	41924888	41950927	1	1	0	0	1	24
22	42045179	42064380	2	2	0	0	1	22
22	42616068	42655441	2	2	0	0	1	26
22	42651945	42675608	2	2	0	0	1	30
22	43020048	43024872	1	1	0	0	4	27
22	43020048	43032480	1	1	0	0	3	27
22	43052509	43096086	1	1	0	0	1	22
22	43062611	43067752	2	2	0	0	1	29
22	43076615	43096179	1	1	0	0	1	29
22	43082783	43096086	1	1	0	0	1	22
22	43547669	43573634	1	1	0	0	1	20
22	43940596	43940925	1	1	0	1	0	26
22	44037327	44079831	1	1	0	1	0	27
22	44110878	44120986	1	3	0	0	1	14
22	44649819	44688202	1	1	0	0	1	29
22	44663041	44691560	1	1	0	1	0	24
22	44684362	44688202	1	1	0	0	1	29
22	45059868	45079103	2	2	0	0	1	22
22	45120397	45152935	2	2	0	0	1	22
22	45121709	45126064	2	2	0	0	1	13
22	45550616	45558070	1	1	1	1	0	5
22	46625109	46669827	2	2	0	1	0	28
22	46713274	46737062	1	1	0	0	1	27
22	47110338	47119007	1	1	0	0	1	23
22	48437401	48443185	2	2	0	0	1	27
22	49059273	49066457	1	1	0	1	0	23
22	49669890	49670041	2	2	0	0	1	16
22	49835050	49843819	1	1	0	0	1	24
22	49878087	49924913	2	2	0	1	0	15
22	50116905	50128020	2	2	0	0	1	24
22	50123479	50128020	2	2	0	0	1	24
22	50322800	50369754	2	2	0	0	1	24
22	50335341	50352072	1	1	0	0	1	22
22	50354613	50390785	1	1	0	0	1	18
22	50359450	50372919	2	2	0	0	1	31
22	50453528	50501383	2	2	0	0	1	19
22	50515674	50553858	1	1	0	0	1	18
22	50785294	50798654	1	1	1	1	0	13
22	50791304	50798654	1	1	0	1	0	22
